Match Number,Team Number,Autonomous Path,Auto Cross Line,Auto Switch Cubes,Auto Scale Cubes,Own Switch Cubes Teleop,Scale Cubes Teleop,Opponent Switch Cubes Teleop,Exchange Cubes,Single Climb,Climb + 1 Buddy,Climb + 2 Buddies,Played Defense
93,5437,"[[122,321],[122,319],[122,316],[121,312],[121,308],[120,302],[120,296],[120,289],[119,283],[119,278],[118,272],[118,266],[117,261],[116,255],[115,249],[114,242],[113,235],[113,229],[112,223],[112,216],[112,210],[112,206],[112,202],[112,199],[112,197],[112,195],[112,194],[112,193],[112,192],[112,191]]",1,1,0,0,1,2,0,1,0,0,0
93,6024,"[[238,352],[238,349],[239,347],[239,344],[241,340],[242,338],[243,335],[245,333],[247,331],[249,330],[251,328],[254,327],[256,326],[258,325],[261,325],[264,324],[268,324],[271,324],[275,324],[279,323],[283,321],[290,320]]",0,0,0,1,2,0,0,0,0,0,0
93,7018,"[[74,341],[74,340],[74,338],[74,336],[74,334],[74,332],[74,330],[74,327],[74,324],[74,320],[74,317],[74,312],[74,308],[74,305],[74,302],[74,299],[74,295],[74,292],[74,290],[74,288],[74,286],[73,283],[73,279],[73,276],[73,273],[73,269],[73,266],[73,264],[73,261],[73,257],[73,253],[73,248],[72,244],[72,241],[71,238],[70,236],[70,235],[70,234],[70,233],[70,231],[70,230],[70,229],[70,227],[70,226],[70,225],[70,224],[70,223],[70,222],[71,220],[72,219],[72,217],[72,216],[73,214],[73,213],[74,212],[74,211],[75,209],[76,208],[76,207],[77,206],[77,205],[78,203],[78,202],[78,200],[78,199],[79,199],[79,198],[80,198],[81,197],[81,196],[82,196],[83,195],[83,194],[84,194],[85,194],[85,193],[86,192],[86,191],[87,191]]",1,1,0,2,0,0,0,0,0,0,0
93,4401,"[[53,327],[53,323],[53,318],[53,313],[53,307],[53,301],[53,295],[53,290],[53,285],[53,279],[53,273],[53,267],[53,261],[53,255],[53,249],[53,244],[53,238],[53,233],[54,228],[54,222],[54,217],[54,212],[54,208],[54,204],[54,200],[54,195],[55,191],[56,187],[57,183],[58,180],[58,178],[59,175],[59,172],[60,170],[61,167],[61,164],[61,162],[62,161],[62,160],[62,159],[63,158],[64,158],[66,158],[68,158],[70,159],[72,160],[74,162],[76,163],[77,164],[79,165],[82,165],[84,166],[86,167]]",1,0,0,0,0,0,9,0,0,0,0
94,6996,"[[111,329],[111,324],[108,317],[105,310],[101,303],[97,296],[93,290],[89,284],[84,278],[81,273],[77,268],[75,265],[73,262],[72,260],[71,259],[71,258],[70,257],[70,256],[70,255],[70,254],[70,253],[72,252],[76,250],[84,246],[96,240],[112,233],[123,230],[131,229],[138,229],[144,229],[150,229],[157,230],[165,230],[173,231],[181,232],[186,232],[192,232],[198,232],[204,232],[212,231],[220,228],[228,222],[235,216],[241,208],[246,200],[250,192],[253,186],[256,181],[258,175],[260,169],[262,161],[263,154],[263,147],[264,141],[264,135],[264,131],[264,127],[263,123],[261,120],[257,116],[254,114],[250,111],[246,109],[241,106],[236,105],[232,103],[227,101],[222,99],[218,98],[214,97],[210,96],[206,96],[203,96],[201,96],[198,96],[197,96],[195,96],[194,96],[192,96],[190,97],[188,98],[187,98],[186,98],[185,98]]",1,0,1,0,4,0,2,0,0,0,0
94,5472,"[[160,349],[160,346],[160,342],[160,337],[160,332],[159,327],[158,322],[157,318],[156,313],[156,309],[156,306],[156,303],[156,301],[157,297],[160,294],[164,291],[168,288],[171,284],[175,279],[178,275],[181,270],[185,266],[188,261],[190,256],[192,252],[194,247],[195,243],[196,239],[197,234],[198,229],[199,226],[200,222],[201,220],[202,217],[203,215],[204,214],[205,212],[205,211],[205,210],[205,209],[206,209],[206,210],[206,212],[206,214],[206,217],[206,220],[206,223],[207,227],[207,232],[208,237],[209,242],[209,246],[209,248],[209,251],[209,252],[209,254],[208,255],[205,256],[200,256],[196,256],[191,256],[185,256],[179,257],[173,259],[167,261],[161,262],[156,263],[154,264],[152,264],[151,264],[151,263],[151,261],[150,258],[150,256],[150,254],[150,252],[150,250],[150,248],[150,247],[150,248],[150,251],[150,254],[151,257],[154,261],[157,264],[160,267],[163,269],[166,271],[169,272],[171,273],[173,273],[175,274],[177,274],[178,274],[179,274],[179,271],[179,269],[179,267],[179,263],[179,258],[179,253],[179,247],[179,241],[179,235],[179,227],[179,222],[180,218],[181,216],[183,215],[188,212]]",1,2,0,1,6,0,0,0,0,0,0
94,6072,"[[152,358],[152,357],[152,356],[152,355],[152,354],[152,352],[153,351],[153,349],[154,347],[154,345],[154,343],[155,341],[155,338],[155,336],[155,333],[155,330],[155,328],[155,325],[155,322],[155,320],[155,318],[155,316],[155,315],[155,314],[155,313],[155,312],[155,311],[155,309],[155,308],[155,307],[155,305],[155,304],[155,303],[155,302],[155,301],[155,300],[155,298],[156,298],[156,297],[156,296],[156,295],[156,294],[156,293],[156,292],[157,292],[157,291],[157,290],[157,289],[157,288],[157,287],[157,286],[157,284],[157,283],[157,281],[157,280],[157,279],[157,278],[157,277],[157,276],[157,275],[157,274],[157,273],[157,272],[157,271],[157,270],[157,269],[157,268],[157,267],[157,266],[156,265],[156,264],[157,264],[158,264],[159,264],[161,264],[163,263],[164,263],[166,262],[168,261],[170,260],[172,259],[174,258],[175,257],[177,257],[178,256],[179,255],[180,255],[181,254],[182,254],[183,253],[184,253],[184,252],[185,252],[186,252],[187,252],[187,251],[187,250],[187,248],[187,246],[187,244],[187,242],[187,240],[187,238],[187,236],[187,233],[187,231],[187,229],[187,227],[187,226],[187,224],[187,222],[187,221],[187,219],[187,218],[187,216],[187,214],[187,212],[187,211],[187,209],[187,208],[187,207],[187,205],[187,204],[187,202],[187,201],[187,200],[187,206],[187,207],[187,209],[187,211],[186,212],[186,214],[185,215],[184,216],[184,217],[183,218],[182,220],[181,222],[181,224],[180,226],[179,227],[179,229],[178,231],[178,232],[177,234],[177,235],[176,236],[176,237],[176,238],[176,239],[175,240],[174,241],[174,242],[173,243],[173,244],[172,245],[171,246],[169,247],[168,249],[167,250],[165,251],[163,252],[162,252],[160,253],[158,253],[157,254],[156,254],[154,254],[153,254],[151,254],[149,252],[148,250],[147,249],[146,247],[145,245],[144,243],[144,242],[144,241],[144,240],[145,240],[146,241],[147,241],[148,242],[150,242],[153,243],[156,243],[159,244],[163,245],[167,245],[172,246],[176,246],[180,247],[183,247],[186,247],[188,247],[189,247],[190,247],[191,247],[192,246],[192,244],[193,243],[194,240],[195,237],[196,234],[197,229],[198,225],[198,221],[198,216],[198,210],[198,205],[199,200],[199,197],[199,196],[199,195]]",1,2,0,1,2,0,0,0,0,0,0
94,1730,"[[42,323],[40,315],[39.44200134277344,305.8489990234375],[38.66699981689453,277.05401611328125],[38.66699981689453,259.63299560546875],[37.746002197265625,242.85797119140625],[37.961997985839844,226.135986328125],[39.15399932861328,209.8499755859375],[40.277000427246094,195.05999755859375],[40.727996826171875,183.38299560546875],[41.84300231933594,173.91900634765625],[42.948997497558594,165.07098388671875],[44.823997497558594,157.448974609375],[47.577003479003906,149.65399169921875],[50.95600128173828,141.76898193359375],[53.586997985839844,133.32501220703125],[56.97699737548828,126.0460205078125],[60.6719970703125,119.3170166015625],[63.6719970703125,113.43499755859375],[66.47100067138672,107.822021484375],[68.72200012207031,102.19598388671875],[70.94200134277344,97.448974609375],[73.86199951171875,91.08001708984375],[76.0979995727539,85.80401611328125],[79.13099670410156,81.3809814453125],[81.822998046875,75.62799072265625],[84.14399719238281,71.0450439453125],[86.35299682617188,66.6259765625],[88.61599731445312,62.76800537109375],[90.86900329589844,58.697021484375],[92.20600128173828,55.38299560546875],[93.99600219726562,52.67401123046875],[94,50],[94,48],[94,47],[93.52100372314453,46.18798828125],[93,45],[93.33300018310547,45.3170166015625],[92.33300018310547,45.3330078125],[91.33300018310547,48.134033203125],[91.33300018310547,48.719970703125],[92.02999877929688,48.6669921875],[92,49],[92.6760025024414,49.3330078125],[93.3479995727539,49.3330078125],[93.33300018310547,50.135986328125],[92.25800323486328,52.92498779296875],[92,54],[91.33300018310547,55.5999755859375],[89.94599914550781,57.4410400390625],[89.33300018310547,59.67401123046875],[88.3740005493164,61.91900634765625],[87.25299835205078,64.1600341796875],[85.47599792480469,67.572998046875],[83.22899627685547,72.2080078125],[82.10600280761719,74.4539794921875],[81.65699768066406,76.68701171875],[80.66699981689453,81.1619873046875],[80.66699981689453,83.75299072265625],[80.66699981689453,86.28900146484375],[81.26000213623047,89.18597412109375],[81.33300018310547,92.50201416015625],[82.66699981689453,97.7130126953125],[83.74600219726562,100.15802001953125],[84.86399841308594,102.39398193359375],[84.66699981689453,104.614013671875],[85.33300018310547,105.76702880859375],[86.01300048828125,108.01300048828125],[86.46800231933594,108.6669921875],[87.5790023803711,109.3330078125],[88.69599914550781,110.030029296875],[89,110],[90,110],[90,110],[90.66699981689453,109.29901123046875],[90,108],[90,107],[90,108],[91,108],[90.66699981689453,107.33502197265625],[90,107],[90,106],[90,106],[90,105],[90,105],[90,104],[90,103],[90,103],[90,102],[89,102],[88.56300354003906,101.89599609375],[88.66699981689453,101.30902099609375],[88.66699981689453,102.3330078125],[87,102],[88,101],[88.14099884033203,99.8590087890625],[87.33300018310547,99.33502197265625],[87.33300018310547,95.6500244140625],[87.33300018310547,92.80999755859375],[87.74500274658203,89.4310302734375],[88,84],[89.09400177001953,73.197998046875],[90.4260025024414,67.60302734375],[92.01300048828125,61.93603515625],[95.81199645996094,53.04400634765625],[96.70399475097656,49.8890380859375],[98.92900085449219,44.1409912109375],[100.06500244140625,41.2030029296875],[101.70899963378906,38.9580078125],[104.77200317382812,33.7900390625],[105,32]]",1,0,1,0,7,0,0,0,0,0,0
94,7312,"[[69,346],[69,342],[69,336],[69,329],[69,322],[69,316],[70,310],[70,302],[71,294],[72,287],[74,279],[76,271],[79,266],[80,262],[82,258],[84,253],[86,249],[89,244],[91,239],[93,234],[96,230],[97,225],[99,220],[102,214],[106,208]]",1,0,0,1,0,5,0,0,0,0,0
95,1778,"[[126,318],[129,318],[133,318],[138,317],[143,316],[148,313],[153,310],[157,308],[160,304],[162,302],[164,299],[165,297],[166,294],[169,290],[171,286],[174,281],[178,276],[182,269],[187,260],[192,252],[198,243],[204,234],[209,225],[212,219],[214,213],[215,209],[216,204],[216,202],[216,200],[216,197],[216,195],[216,193],[216,191],[216,190],[216,189]]",1,0,0,1,4,0,1,0,0,0,0
95,7193,"[[55.33300018310547,327.66400146484375],[54.66699981689453,291.91302490234375],[56.66699981689453,270.03802490234375],[56.66699981689453,259.093017578125],[57.939002990722656,249.219970703125],[58,240],[58,231],[57.33300018310547,222.9749755859375],[57.000999450683594,214.34100341796875],[55.086997985839844,205.6829833984375],[52.86399841308594,198.02301025390625],[50.621002197265625,190.530029296875],[48.400001525878906,183.86602783203125],[45.553001403808594,177.10498046875],[41.845001220703125,170.43402099609375],[38.20600128173828,163.7459716796875],[34.855003356933594,157.64697265625],[31.893997192382812,153.50701904296875],[29.638999938964844,150.97198486328125],[29,150]]",1,0,0,0,0,0,0,0,0,0,1
95,3646,"[[234,372],[234,370],[234,367],[234,363],[234,359],[234,354],[235,351],[235,346],[236,342],[236,338],[236,332],[236,325],[236,318],[236,312],[236,306],[236,300],[236,293],[236,287],[236,281],[236,276],[236,270],[236,265],[236,260],[236,255],[235,249],[235,244],[235,238],[235,233],[234,228],[234,225],[234,221],[234,217],[234,214],[234,212],[234,209],[234,207],[234,205],[234,203],[234,199],[234,197],[234,194],[234,191],[234,188],[235,185],[235,182],[236,180],[237,179],[237,178],[237,177],[237,175],[237,174],[237,173],[238,172],[239,171],[240,171],[241,170],[242,169],[242,168],[242,167],[243,167],[243,166],[243,165],[243,164],[243,163],[243,162],[241,161],[238,161],[235,161],[233,160],[230,159],[228,159],[225,159],[222,159],[221,159],[218,159],[216,159],[214,159],[213,159],[211,159],[210,159],[208,159],[206,159],[205,159],[203,159],[202,159],[201,154],[201,155],[202,156],[202,157],[202,158],[203,159],[203,160],[203,161],[203,163],[204,165],[205,167],[205,169],[206,171],[206,173],[207,175],[208,177],[208,179],[209,181],[210,183],[210,184],[210,186],[210,187],[210,188],[210,189],[210,190],[211,191],[211,192],[211,194],[211,196],[211,198],[211,200],[211,202],[211,204],[211,206],[211,209],[211,210],[210,212],[210,213],[210,214],[210,215],[210,216],[210,217],[210,218],[210,220],[210,221],[210,222],[210,223],[210,224],[210,225],[210,226],[210,227],[210,228],[210,229],[210,230],[210,231],[210,232],[210,233],[210,234],[210,235],[210,236],[210,237],[210,238],[210,239],[210,240],[209,240],[209,241],[209,242],[209,243],[208,244],[208,245],[208,246],[207,247],[206,248],[205,249],[205,250],[203,251],[202,252],[201,254],[199,255],[198,257],[195,258],[194,260],[191,262],[189,263],[188,265],[187,265],[186,266],[185,266],[184,266],[183,266],[182,266],[181,266],[180,266],[179,265],[177,263],[175,260],[172,255],[170,250],[168,247],[167,244],[166,242],[165,241],[164,239],[163,238],[162,238],[163,238],[163,239],[164,239],[165,239],[165,240],[165,241],[166,241],[167,241],[168,241],[170,241],[170,242],[171,242],[172,243],[173,243],[173,244],[175,244],[177,245],[179,246],[181,246],[183,247],[185,248],[187,249],[189,250],[191,250],[194,251],[195,252],[197,253],[198,254],[200,255],[203,255],[205,256],[208,257],[210,257],[213,257],[216,258],[220,258],[222,258],[226,258],[229,258],[232,258],[235,259],[238,259],[242,259],[245,259],[248,259],[250,259],[251,259],[252,259],[253,258],[254,257],[254,254],[256,251],[256,248],[257,244],[257,241],[258,238],[258,235],[258,232],[258,229],[258,225],[258,222],[258,218],[258,214],[258,211],[258,209],[257,206],[256,203],[254,201],[251,199],[249,196],[246,194],[243,191],[240,190],[237,188],[235,187],[232,185],[229,183],[226,181],[224,179],[222,178],[221,177],[220,177],[220,176],[220,177]]",1,0,2,0,5,1,0,1,0,0,0
95,1002,"[[73,340],[73,338],[73,336],[73,334],[73,332],[73,330],[73,328],[73,325],[73,323],[73,321],[72,319],[72,318],[72,316],[72,315],[72,313],[72,312],[71,310],[70,308],[70,307],[70,306],[70,304],[69,303],[68,301],[68,299],[67,297],[67,296],[67,295],[66,294],[66,292],[66,291],[66,290],[66,289],[66,288],[66,287],[65,286],[65,285],[65,284],[65,283],[65,282],[65,281],[64,280],[64,279],[64,278],[64,277],[64,276],[64,275],[64,274],[64,272],[63,272],[63,271],[63,270],[63,269],[63,268],[63,267],[63,266],[63,265],[63,264],[63,263],[62,263],[62,262],[62,261],[62,260],[62,259],[61,258],[61,257],[61,256],[61,255],[61,254],[61,253],[61,252],[61,251],[61,250],[61,248],[61,247],[61,246],[61,244],[61,242],[61,241],[61,239],[61,238],[61,237],[61,235],[61,233],[61,231],[61,229],[60,227],[60,226],[60,224],[59,222],[59,220],[59,219],[59,218],[59,217],[59,216],[58,215],[58,214],[58,213],[58,212],[58,211],[58,210],[57,209],[57,208],[57,206],[57,205],[57,203],[56,201],[56,198],[55,196],[55,193],[55,191],[55,189],[54,186],[53,183],[53,180],[53,178],[52,174],[52,171],[52,167],[51,164],[51,159],[51,154],[51,149],[51,145],[51,142],[51,138],[51,135],[51,132],[51,129],[50,125],[50,121],[50,119],[50,116],[50,114],[50,111],[50,110],[50,108],[50,107],[50,105],[50,103],[50,102],[50,101],[50,99],[50,98],[50,97],[50,96],[50,95],[50,94],[50,93],[50,92],[50,91],[50,90],[50,89],[50,88],[50,87],[50,86],[50,85],[50,83],[51,83],[52,82],[52,81],[53,81],[53,80],[54,79],[55,79],[56,78],[57,78],[58,77],[59,77],[60,77],[61,77],[62,77],[63,77],[64,77],[66,77],[68,76],[70,76],[72,76],[74,76],[75,75],[77,74],[80,74],[82,73],[84,72],[86,71],[88,70],[89,70],[91,70],[94,70],[97,70],[99,70],[102,70],[105,70],[107,70],[111,70],[114,70],[116,70],[119,70],[122,70],[125,70],[127,70],[130,70],[134,70],[137,70],[140,70],[143,70],[147,70],[151,70],[156,70],[160,70],[163,70],[167,70],[170,70],[173,70],[175,70],[178,70],[181,70],[184,70],[187,70],[192,70],[196,70],[199,70],[202,70],[206,70],[209,70],[212,70],[215,70],[219,70],[224,70],[228,70],[231,70],[233,70],[235,70],[237,70],[239,70],[241,70],[242,70],[243,70],[244,70],[245,70],[246,70],[247,70],[248,70],[249,70],[250,70],[250,69],[250,68],[250,67],[250,66],[250,65],[250,64],[250,63],[250,62],[250,61],[250,60],[250,59],[250,58],[250,57],[250,56],[249,56],[249,55],[249,54],[249,53],[249,52],[249,51],[249,50],[248,49],[248,48],[248,47],[247,46],[246,46],[246,44],[245,43],[244,42],[244,41],[243,40],[242,40],[242,39],[242,38],[241,37],[240,37],[240,36],[239,36],[239,35],[238,35],[237,34],[237,35],[237,36],[237,37],[237,38],[237,39],[237,40],[237,41],[237,42],[237,43],[237,44],[237,45],[237,46],[237,48],[237,49],[237,50],[237,52],[237,53],[237,54],[237,55],[237,56],[237,57],[238,58],[238,59],[238,60],[239,61],[239,62],[239,63],[239,64],[239,65],[239,66],[240,67],[240,68],[240,69],[240,70],[240,71],[240,72],[240,73],[241,74],[241,75],[241,76],[241,77],[241,78],[241,79],[242,79],[242,80],[242,81],[242,82],[242,83],[242,84],[242,85],[242,86],[242,87],[242,88],[242,89],[242,90],[242,91],[242,92],[242,93],[242,94],[242,95],[242,96],[242,97],[242,98],[242,99],[242,101],[242,102],[242,103],[242,104],[242,105],[242,106],[242,107],[242,108],[242,109],[242,110],[242,111],[242,112],[243,112],[243,113],[243,114],[243,115],[243,116],[243,117],[243,118],[244,118],[244,119],[244,120],[243,120],[242,120],[241,120],[240,118],[239,118],[238,117],[237,116],[236,115],[235,115],[235,114],[234,113],[233,112],[232,112],[231,111],[231,110],[230,110],[229,109],[229,108],[229,107]]",1,0,0,0,2,3,0,0,0,0,0
95,1763,"[[199,346],[199,342],[199,338],[199,333],[199,327],[198,321],[197,315],[196,310],[195,305],[195,300],[194,297],[194,292],[194,288],[194,284],[193,280],[193,277],[193,273],[193,270],[193,267],[193,264],[193,261],[193,258],[193,256],[193,253],[193,251],[193,248],[193,246],[193,244],[193,241],[193,239],[193,237],[192,234],[192,232],[191,229],[191,226],[190,223],[190,221],[189,218],[189,216],[189,214],[188,212],[187,210],[187,208],[187,207],[187,206],[187,205],[187,204],[187,203],[186,203],[186,202],[186,201],[186,200],[186,199],[186,198],[186,197],[186,196],[186,195],[186,194]]",1,0,0,1,0,0,7,0,0,0,0
96,2352,"[[112,316],[116,315],[120,312],[124,309],[129,306],[134,302],[141,297],[147,291],[155,284],[166,275],[176,265],[184,259],[189,253],[194,249],[199,244],[203,239],[207,234],[212,227],[217,221],[222,213],[226,205],[230,195],[233,188],[235,179],[237,171],[239,165],[241,156],[243,148],[246,139],[248,130],[249,120],[250,112],[250,103],[250,95],[247,88],[243,83],[240,79],[236,77],[231,75],[227,75],[222,75],[217,75],[211,75],[204,75],[196,75],[188,78],[181,79],[176,80],[170,82],[168,83],[166,83],[165,83],[166,83]]",1,0,1,0,2,1,0,0,1,0,0
96,5212,"[[236,348],[236,347],[236,344],[236,341],[236,338],[236,335],[236,331],[236,328],[236,325],[236,321],[236,318],[236,315],[236,311],[235,308],[235,304],[234,299],[234,294],[233,288],[233,282],[233,276],[232,270],[232,264],[231,257],[231,251],[230,244],[230,238],[229,233],[229,228],[229,223],[229,219],[229,215],[229,211],[229,207],[229,203],[229,200],[229,197],[229,194],[229,191],[229,189],[229,186],[229,182],[229,179],[229,176],[229,173],[229,170],[229,168],[229,165],[229,163],[229,160],[230,158],[230,156],[231,153],[231,151],[231,148],[231,146],[231,144],[231,141],[231,139],[231,137],[231,135],[231,132],[231,131],[231,126]]",1,0,0,1,0,0,0,0,0,0,0
96,7081,"[[160,340],[160,338],[160,336],[160,333],[160,331],[160,327],[160,323],[160,319],[160,316],[160,313],[160,310],[160,307],[160,304],[160,300],[160,296],[160,291],[160,287],[160,283],[160,281],[160,280],[160,278],[160,277],[160,276],[161,276],[162,276],[163,276],[165,276],[168,276],[172,275],[176,273],[180,271],[185,269],[188,267],[192,264],[195,261],[199,259],[201,257],[202,257],[203,256],[204,256],[205,256],[205,255],[205,253],[205,251],[205,248],[205,244],[205,238],[205,233],[205,226],[205,221],[205,218],[205,215],[205,212],[203,208],[202,205],[201,202],[200,199],[200,196],[199,194],[199,192],[199,189]]",1,0,0,0,0,0,8,0,0,0,0
96,7327,"[[56,337],[55.624000549316406,336.95697021484375],[55.33300018310547,334.85699462890625],[54.66699981689453,326.6669921875],[55.420997619628906,318.197021484375],[55.95899963378906,307.072998046875],[57.07499694824219,293.3599853515625],[59.047996520996094,279.71002197265625],[59.30799865722656,264.9940185546875],[59.759002685546875,251.56201171875],[60,239],[60.66699981689453,228.73699951171875],[60,219],[60,211],[60,205],[60,201],[60,197],[66.94599914550781,136.6669921875],[67.33300018310547,136.6669921875],[58.66699981689453,97.3330078125],[58.66699981689453,98.1510009765625],[58,98]]",1,0,0,0,0,3,0,0,0,0,0
96,5429,"[[230,356],[230,354],[230,350],[230,347],[230,342],[231,338],[232,334],[232,329],[233,324],[233,319],[234,315],[234,312],[235,309],[235,306],[235,303],[236,301],[236,298],[237,296],[237,292],[238,290],[238,288],[238,286],[239,283],[239,281],[240,279],[240,277],[240,275],[240,273],[240,271],[240,267],[240,264],[241,261],[241,258],[241,255],[241,253],[241,251],[241,249],[241,248],[241,245],[241,243],[241,240],[241,238],[241,235],[242,233],[242,230],[242,227],[242,224],[242,222],[242,219],[242,216],[242,214],[242,211],[242,209],[242,208],[242,206],[242,204],[242,203],[242,201],[242,200],[242,199],[242,198],[242,197],[242,196],[242,195],[241,194],[241,193],[241,192],[241,191],[240,190],[240,189],[240,188],[240,187],[240,186],[240,187],[239,187],[238,187],[237,187],[236,187],[235,188],[233,188],[232,188],[230,189],[228,189],[226,190],[224,190],[221,191],[219,191],[216,191],[214,192],[212,192],[210,193],[208,193],[206,194],[205,194],[204,194],[203,195],[202,195],[201,196]]",1,0,0,1,0,0,9,0,0,0,1
97,4188,"[[129,329],[134,329],[138,328],[144,326],[149,323],[153,322],[158,319],[162,316],[165,314],[169,312],[171,309],[174,307],[176,305],[178,302],[179,299],[182,295],[184,292],[186,288],[187,284],[189,280],[190,276],[192,271],[194,267],[195,262],[197,257],[198,252],[199,248],[200,243],[201,240],[202,237],[202,233],[203,231],[203,228],[203,225],[203,224],[203,222],[203,220],[203,217],[203,216],[203,214],[203,211],[203,209],[203,207],[203,205],[203,202],[203,201],[203,200],[203,199],[203,197],[203,196],[203,195],[203,193],[203,192],[203,191],[203,190]]",1,1,0,1,0,0,0,0,0,0,1
97,1515,"[[237,339],[237,333],[237,328],[237,320],[237,310],[237,302],[236,296],[235,289],[235,282],[234,274],[234,268],[234,262],[234,258],[234,253],[234,247],[234,242],[234,238],[234,233],[234,228],[234,224],[234,218],[234,213],[234,209],[234,205],[233,202],[233,199],[233,196],[232,192],[231,189],[231,186],[231,184],[231,182],[231,180],[231,179],[230,177],[230,176],[230,175],[230,174],[230,173],[230,171],[230,169],[230,168],[230,167],[230,166],[230,165],[230,164],[230,163],[230,162],[230,161],[230,160],[230,159],[230,158]]",1,0,0,0,0,1,0,0,0,0,0
97,2584,"[[124.20199584960938,332.302978515625],[121.95500183105469,326.010986328125],[119.70799255371094,317.02197265625],[115.21299743652344,299.04498291015625],[110.718994140625,277.9210205078125],[107.572998046875,251.85400390625],[105.32600402832031,225.33697509765625],[103.07899475097656,203.31500244140625],[100.38200378417969,185.7860107421875],[97.23599243164062,171.40399169921875],[93.63999938964844,159.718994140625],[89.14600372314453,149.38201904296875],[83.3030014038086,138.594970703125],[76.11199951171875,126.46099853515625],[68.9209976196289,112.0789794921875],[63.079002380371094,96.3480224609375],[59.93299865722656,81.51702880859375],[58.58399963378906,69.38201904296875],[58.58399963378906,58.594970703125],[61.730003356933594,48.25799560546875],[66.2249984741211,41.0670166015625]]",1,0,1,1,2,0,6,0,0,0,0
97,7102,"[[73,339],[73,336],[73,334],[73,332],[73,330],[73,328],[73,326],[73,325],[73,322],[73,320],[73,319],[73,317],[73,315],[73,314],[73,311],[73,310],[73,308],[73,306],[73,305],[73,303],[73,301],[73,299],[73,298],[73,297],[73,296],[73,295],[73,294],[73,292],[73,291],[73,290],[73,289],[73,288],[73,287],[73,286],[73,284],[73,283],[73,281],[73,280],[73,279],[73,278],[73,277],[73,275],[73,273],[73,272],[73,271],[73,270],[73,269],[73,268],[73,267],[73,266],[73,265],[73,264],[73,262],[73,261],[73,259],[73,258],[73,256],[73,254],[73,251],[73,250],[72,247],[71,245],[71,243],[70,241],[70,238],[69,236],[68,234],[68,231],[67,229],[66,227],[65,225],[65,222],[65,220],[64,218],[64,216],[63,213],[63,211],[63,209],[63,207],[63,204],[63,202],[63,201],[63,199],[63,198],[63,197],[63,196],[63,194],[62,192],[61,190],[60,187],[59,185],[59,183],[59,182],[59,181],[60,180]]",1,0,0,0,0,0,0,0,0,0,1
97,972,"[[255,335],[256.1619873046875,289.56597900390625],[258.4020080566406,255.635009765625],[258.6669921875,240.59100341796875],[258.6669921875,214.75897216796875],[258.6669921875,204.44097900390625],[258.6669921875,196.375],[257.1029968261719,190.09100341796875],[255.7760009765625,183.65301513671875],[253.28900146484375,178.2449951171875],[250.57998657226562,174.91400146484375],[245.2349853515625,170.95098876953125],[242.52200317382812,170.50701904296875],[239.45999145507812,170.06298828125],[237.18399047851562,169.6669921875],[236,169],[234,169],[233,169]]",1,0,0,1,0,1,0,0,0,0,0
98,1072,"[[129,323],[135,316],[147,305],[157,297],[168,290],[174,286],[178,284],[182,280],[185,277],[188,272],[192,266],[195,258],[201,247],[205,236],[210,223],[213,215],[215,208],[219,200],[221,192],[225,186],[228,179],[231,173],[233,167],[234,160],[235,155],[235,148],[235,142],[235,136],[235,130],[235,125],[235,121],[235,117],[235,114],[235,112],[235,110],[235,109]]",1,0,0,0,4,1,0,0,0,0,1
98,7152,"[[174,341],[174,340],[174,339],[174,338],[174,337],[174,336],[174,335],[174,334],[174,333],[174,332],[174,331],[174,330],[174,329],[174,328],[173,326],[173,324],[173,323],[173,322],[173,321],[173,320],[173,319],[173,318],[173,316],[173,315],[173,314],[173,313],[173,312],[173,311],[173,310],[173,309],[173,308],[173,307],[173,306],[173,305],[173,304],[173,303],[173,302],[173,301],[173,299],[173,298],[173,296],[172,295],[172,294],[172,293],[171,292],[170,291],[169,290],[169,289],[169,288],[168,286],[168,285],[167,284],[166,282],[165,281],[165,280],[165,279],[164,278],[163,277],[163,276],[163,275],[162,273],[162,272],[161,271],[161,270],[160,269],[160,268],[159,268],[159,267],[158,266],[158,265],[158,264],[157,263],[156,262],[156,261],[155,261],[155,259],[155,258],[154,258],[154,257],[154,256],[153,256],[152,256],[152,257],[152,258]]",0,0,0,1,0,1,2,0,0,0,1
98,6459,"[[62,334],[62,329],[62,322],[62,313],[62,305],[62,296],[62,288],[62,280],[62,271],[62,263],[61,255],[60,247],[59,238],[58,231],[57,224],[56,217],[56,211],[55,205],[54,199],[53,194],[53,188],[52,183],[52,178],[52,173],[51,168],[51,163],[51,159],[51,154],[51,150],[51,145],[51,141],[51,137],[50,132],[50,129],[50,125],[50,121],[50,118],[50,115],[50,111],[50,108],[50,106],[50,104],[50,101],[50,99],[50,97],[50,96],[50,93],[50,92],[50,90],[50,89],[51,89]]",1,0,0,1,0,1,2,0,0,0,0
