Match Number,Team Number,Autonomous Path,Auto Cross Line,Auto Switch Cubes,Auto Scale Cubes,Own Switch Cubes Teleop,Scale Cubes Teleop,Opponent Switch Cubes Teleop,Exchange Cubes,Single Climb,Climb + 1 Buddy,Climb + 2 Buddies,Played Defense
8,4911,"[[114,322],[114,316],[114,310],[115,304],[116,297],[117,291],[117,283],[118,275],[119,267],[119,258],[119,247],[119,238],[119,230],[118,224],[117,218],[115,213],[113,209],[112,204],[111,200],[110,197],[110,195],[110,193]]",1,0,0,0,0,0,8,0,0,0,0
9,604,"[[233,338],[233,335],[233,332],[233,329],[233,326],[234,323],[234,320],[234,317],[234,315],[234,313],[234,311],[234,308],[234,306],[234,303],[234,300],[233,297],[233,294],[232,291],[231,287],[231,284],[230,280],[230,278],[230,276],[230,275],[230,274],[230,273],[230,272],[230,271]]",1,0,0,3,0,0,4,0,1,0,0
9,4488,"[[61,341],[61,339],[61,337],[60,333],[58,329],[57,323],[55,318],[54,313],[52,308],[51,301],[50,294],[49,287],[49,280],[48,274],[47,267],[46,261],[46,255],[45,249],[44,243],[44,236],[43,230],[42,224],[42,218],[42,211],[42,205],[42,198],[42,192],[42,186],[42,180],[41,174],[41,169],[41,163],[41,158],[41,152],[41,147],[41,142],[41,137],[41,132],[43,126],[45,122],[47,118],[49,115],[51,112],[54,110],[57,108],[60,106],[63,104],[67,103],[71,102],[76,102],[81,102],[86,102],[92,102],[97,102],[102,102],[107,102],[112,102],[117,102],[121,102],[126,102],[130,102],[134,102],[139,102],[143,102],[147,102],[152,102],[156,102],[160,102],[163,102],[167,102],[172,102],[176,102],[179,102],[183,100],[187,99],[192,98],[196,96],[199,95],[202,94],[204,92],[207,90],[209,88],[211,87],[212,85],[213,83],[214,81],[215,78],[216,75],[216,72],[217,70],[217,68],[218,65],[218,63],[219,60],[219,58],[219,56],[219,53],[219,50],[219,47],[219,44],[219,41],[219,39],[219,38],[219,37],[218,36],[218,35],[217,35],[216,35],[214,35],[219,43],[219,41],[219,39],[218,37],[217,35],[216,32],[214,29],[212,26],[210,23],[208,20],[207,18],[206,15],[206,13]]",1,0,1,0,5,0,0,0,1,0,0
9,3538,"[[46,312],[45,305],[44,297],[42,283],[39,266],[34,247],[30,231],[28,215],[27,205],[27,195],[27,187],[27,180],[27,173],[27,165],[28,157],[29,149],[29,143],[30,138],[31,134],[32,131],[34,127],[35,123],[37,121],[39,118],[40,115],[42,115],[43,114],[44,113],[45,113],[48,113],[50,113],[55,112],[60,112],[67,112],[79,111],[95,110],[111,110],[128,110],[139,110],[150,110],[160,110],[169,110],[177,110],[186,110],[194,110],[202,110],[209,110],[217,110],[222,109],[226,109],[228,109],[229,109],[230,108],[231,108],[233,108],[234,108],[234,107],[234,106],[234,104],[232,101],[231,98],[230,93],[230,87],[230,79],[230,73],[230,67],[231,61],[233,57],[234,52],[234,50],[234,46],[234,43],[234,42],[233,42],[232,42],[231,42],[234,36],[234,45],[234,55],[234,68],[232,78],[228,88],[226,96],[223,101],[221,105],[219,108],[217,110],[215,112],[214,113],[213,114],[213,115],[212,116],[209,117],[208,119],[207,120],[206,121],[205,121],[203,122],[202,123],[199,124],[197,125],[197,123],[197,119],[200,113],[202,106],[203,99],[204,92],[205,84],[207,75],[212,67],[215,59],[218,52],[218,47],[218,42],[218,39],[218,37],[225,37]]",1,0,1,0,5,0,0,1,0,0,0
9,8,[],0,2,0,0,0,3,4,0,0,0,0
9,696,"[[264,312],[264,305],[264,292],[264,280],[264,266],[264,251],[264,236],[264,222],[265,208],[266,193],[267,178],[269,164],[269,155],[269,147],[269,140],[269,136],[269,135],[269,134],[264,302],[263,308],[261,315],[260,321],[258,327],[256,332],[255,336],[253,340],[252,344],[252,348],[252,351],[252,353]]",1,0,0,0,3,1,0,0,0,0,0
9,115,"[[189,309],[185,309],[181,307],[176,306],[171,304],[166,302],[160,299],[156,295],[150,290],[145,285],[140,280],[135,275],[132,270],[129,265],[126,261],[124,257],[123,253],[121,249],[120,245],[118,242],[117,239],[116,236],[114,234],[113,232],[113,231],[112,229],[111,227],[111,223]]",1,0,0,0,2,0,0,0,1,0,1
0,0,"[[231.13177490234375,359.60888671875],[230.13314819335938,352.6143798828125],[230.13314819335938,345.1202392578125],[229.63385009765625,337.6260986328125],[229.63385009765625,330.63153076171875],[229.63385009765625,327.13427734375],[229.13455200195312,321.138916015625],[228.63522338867188,314.1444091796875],[228.63522338867188,306.6502685546875],[228.13592529296875,300.15533447265625],[227.63662719726562,295.65887451171875],[227.1373291015625,289.66357421875],[226.63800048828125,283.668212890625],[226.63800048828125,281.170166015625],[226.13870239257812,275.6744384765625],[225.639404296875,269.67919921875],[225.639404296875,264.68304443359375],[225.639404296875,259.1873779296875],[225.14007568359375,254.69085693359375],[224.64077758789062,250.6939697265625],[224.64077758789062,246.197509765625],[224.1414794921875,243.699462890625],[223.64218139648438,238.703369140625],[223.64218139648438,234.70648193359375],[223.14285278320312,230.7095947265625],[222.6435546875,226.7127685546875],[222.14425659179688,223.2154541015625],[221.6449432373047,219.71820068359375],[221.6449432373047,216.72052001953125],[221.6449432373047,215.7213134765625],[221.6449432373047,213.2232666015625],[221.6449432373047,211.224853515625],[222.14425659179688,209.22637939453125],[222.6435546875,205.2294921875]]",1,0,0,5,0,2,5,0,0,0,0
10,973,"[[69,319],[67,317],[65,312],[63,306],[60,298],[59,290],[57,281],[56,272],[55,262],[54,252],[53,242],[52,232],[51,223],[51,216],[50,210],[50,202],[49,194],[49,186],[48,179],[48,171],[47,164],[47,157],[46,150],[46,143],[45,136],[45,128],[45,120],[44,112],[44,105],[43,99],[42,92],[42,86],[42,79],[42,74],[42,69],[42,64],[42,58],[42,54],[42,50],[42,45],[44,41],[45,37],[47,33],[48,29],[49,27],[51,25],[52,23],[54,22],[56,21],[60,20],[63,19],[65,18],[67,18],[68,18],[69,18],[70,18],[71,18],[73,18],[74,18],[75,18],[76,18]]",0,0,1,0,0,0,0,0,1,0,0
10,330911,[],1,0,0,0,1,7,0,1,0,0,0
10,968,"[[169,341],[169,333],[169,322],[170,314],[171,304],[171,296],[172,291],[172,288],[172,287],[172,286],[171,286],[169,286],[164,286],[152,286],[137,288],[116,292],[101,293],[90,294],[82,295],[73,297],[68,297],[65,298],[63,299],[63,297],[63,294],[63,289],[65,282],[67,273],[70,259],[72,247],[75,235],[77,227],[79,219],[80,212],[81,207],[81,205],[82,203],[83,203]]",1,1,0,3,1,0,0,0,0,0,0
10,3478,[],1,0,0,0,2,0,6,0,0,0,0
10,2471,"[[177,315],[180,310],[188,298],[198,283],[207,268],[216,251],[223,236],[228,221],[232,208],[237,195],[241,183],[244,173],[248,164],[251,154],[252,144],[252,136],[252,129],[251,120],[246,113],[241,107],[236,101],[230,96],[224,93],[218,90],[209,88],[201,86],[193,85],[185,85],[178,85],[171,85],[164,85],[159,85],[153,87],[146,89],[141,91],[137,92],[132,92],[129,92],[126,92],[124,92],[123,90],[122,87],[122,83],[122,80],[122,77],[122,74],[122,73],[122,72],[123,72],[105,84],[104,89],[103,93],[103,97],[102,101],[102,105],[102,108],[102,110],[102,112],[102,114],[102,116],[102,119],[102,121],[102,123],[102,125],[102,127],[102,128],[101,128]]",1,0,1,0,0,0,0,0,1,0,0
10,1323,"[[158,337],[156,337],[154,336],[152,335],[149,334],[147,331],[144,328],[142,326],[139,322],[137,320],[135,318],[133,316],[132,314],[130,313],[128,311],[127,309],[125,308],[124,306],[123,304],[122,302],[121,299],[120,297],[119,294],[118,291],[117,288],[117,286],[117,284],[117,282],[116,281],[116,280],[116,279],[116,277],[116,276],[116,274],[116,273],[116,271],[116,269],[116,268],[115,266],[115,265],[115,264],[115,263],[115,261],[115,260],[115,259],[115,258],[114,257],[113,256],[113,255],[113,254],[113,253],[113,252],[113,251],[113,250],[113,249],[111,248]]",1,3,0,3,2,0,3,1,0,0,0
11,649,[],1,1,0,0,0,0,2,0,1,0,0
11,4388,"[[246,330],[246,327],[246,323],[245,319],[244,313],[244,307],[243,300],[243,295],[243,289],[242,283],[242,277],[241,270],[241,265],[241,261],[241,257],[241,254],[241,251],[241,248],[241,245],[241,241],[241,237],[241,234],[241,230],[241,226],[241,223],[241,220],[241,217],[241,215],[241,213],[241,212],[241,211],[241,210],[241,209],[241,207],[241,206],[242,205],[242,204],[243,203],[243,202],[243,203],[243,207],[243,215],[243,225],[243,235],[243,244],[243,253],[243,262],[243,269],[243,278],[243,286],[243,294],[243,301],[244,308],[245,316],[245,323],[247,330],[248,336],[249,342],[249,347],[250,351],[250,353],[250,355],[250,356],[250,357],[252,357]]",1,0,0,0,4,0,0,0,1,0,0
11,3250,"[[72,338],[72,334],[72,330],[72,324],[72,319],[72,314],[72,307],[72,300],[72,293],[72,287],[72,283],[72,279],[72,276],[72,273],[72,272],[72,271]]",1,0,0,0,2,1,0,0,1,0,0
11,2659,"[[154,311],[159,311],[164,310],[168,309],[173,305],[176,299],[180,290],[182,278],[183,267],[184,257],[184,247],[186,239],[188,230],[190,223],[193,217],[197,210]]",1,2,0,0,0,5,3,0,1,0,1
11,254,"[[40,294],[38,282],[35,260],[32,234],[31,205],[31,178],[28,158],[27,140],[25,126],[24,114],[24,103],[24,94],[25,88],[26,84],[28,82],[29,82],[31,82],[33,82],[38,82],[43,82],[48,82],[50,82],[53,83],[54,84],[55,89],[59,98],[64,108],[69,121],[72,130],[74,140],[76,148],[77,154],[77,159],[77,162],[77,158],[77,143],[77,125],[77,111],[76,101],[75,92],[74,87],[73,84],[74,90],[77,100],[81,112],[82,121],[84,130],[86,135],[87,138],[88,139],[88,130],[88,113],[88,91],[88,77],[88,68],[88,65],[89,67],[90,83],[91,101],[91,120],[93,133],[95,140],[96,144],[97,144],[100,137],[101,124],[101,109],[101,92],[95,83],[92,78],[91,73],[91,72]]",1,0,0,1,5,0,0,0,1,0,0
11,2046,"[[160,336],[160,331],[160,301],[160,286],[160,271],[160,261],[160,252],[160,245],[160,240],[160,238],[160,237],[160,236],[160,240],[160,249],[160,256],[160,264],[160,272],[160,279],[160,285],[160,290],[160,293],[160,296],[160,299],[160,300],[160,302],[160,303],[160,304],[160,306],[160,308],[160,310],[160,311],[160,312],[160,314],[159,315],[159,317],[158,319],[157,321],[156,323],[155,325],[154,326],[151,328],[147,329],[142,329],[135,329],[126,329],[117,325],[112,321],[106,317],[101,313],[96,308],[93,303],[90,299],[87,296],[84,292],[82,289],[79,285],[77,281],[74,277],[72,274],[70,270],[67,265],[65,260],[62,254],[61,248],[59,242],[58,237],[57,234],[57,231],[57,228],[57,225],[57,222],[57,218],[58,215],[59,210],[60,206],[61,202],[62,200],[65,196],[66,193],[68,191],[70,189],[72,186],[74,183],[77,180],[78,177],[80,175],[82,172],[83,170],[84,168],[85,166],[86,165],[86,164],[86,163],[87,162]]",0,1,1,0,1,0,0,0,0,0,0
12,2990,"[[123,328],[123,322],[123,313],[123,303],[121,289],[118,274],[114,259],[111,245],[108,236],[105,225],[103,217],[101,207],[98,198],[95,188],[93,182],[92,178],[91,177],[91,176],[91,175]]",1,1,0,0,0,4,0,0,0,0,0
12,3310,"[[258,337],[257.5,335.5],[256.5,333.5],[256.5,331],[256,328],[255,324.5],[253.5,320],[252,315.5],[250.5,310.5],[249.5,305.5],[248.5,300],[248,295],[248,290],[247,285],[247,280],[247,275],[247,270.5],[247,266.5],[247,261.5],[246.5,257],[246.5,253],[246.5,248.5],[246.5,243.5],[245.5,238.5],[245,234],[245,229.5],[245,224.5],[244,219],[243,214],[243,209],[243,204.5],[242.5,200],[242.5,196],[242.5,191.5],[242.5,187],[242.5,182.5],[242.5,178.5],[242.5,174.5],[242.5,170],[242.5,165.5],[242.5,160.5],[242.5,156],[242.5,151.5],[242.5,147],[242,142],[241,137],[241,132],[240,127],[239.5,122],[238,117.5],[237,113.5],[235.5,109],[233.5,104.5],[231.5,100.5],[230,97.5],[228.5,95],[227.5,92.5],[226.5,90],[225.5,87.5],[224.5,85.5],[223.5,83.5],[223,81.5],[222,79.5],[222,78],[222,76.5],[222,75.5],[222,74.5],[222,74],[222,73],[221.5,73],[221,73],[221,73],[221,73],[221,73],[221,73],[221,74],[221,74.5],[221,75.5],[221,76],[221,76.5],[221,77.5],[221,78.5],[221,79],[221,79.5],[221.5,80.5],[221.5,81],[221.5,82],[221.5,83],[221.5,84],[221.5,85],[221.5,86],[221.5,87],[221.5,88],[221.5,89],[221.5,90],[221.5,91.5],[221.5,93],[221.5,95],[221.5,96],[221.5,97],[221.5,98.5],[221,99.5],[220,100.5],[219,101.5],[218,102.5],[217.5,103],[216.5,103],[215.5,104],[214,104],[213,104.5],[211.5,104.5],[210,105.5],[208.5,105.5],[207.5,105.5],[206,105.5],[205,106],[204.5,106],[203.5,107],[202.5,107],[202.5,107],[202.5,107],[201.5,107],[201.5,107],[201.5,107],[202.5,106],[203.5,104.5],[203.5,103.5],[204,102],[204,100],[205,98.5],[205,96.5],[205,94.5],[206,92.5],[206,90.5],[207,88.5],[207,86.5],[208,85],[208.5,82.5],[208.5,80.5],[208.5,78.5],[208.5,77.5],[208.5,76.5],[208.5,76],[208.5,75],[209.5,75],[207.5,75.5],[206.5,77.5],[205.5,79],[204,81.5],[202.5,83.5],[200.5,85.5],[198.5,87.5],[196.5,90.5],[204,83],[206,83],[209,84.5],[211,87.5],[212,91],[213,94.5],[214,99]]",1,0,1,0,6,0,0,0,0,1,0
12,2557,"[[253,289],[253,281],[253,267],[253,248],[253,228],[252,207],[249,187],[246,172],[244,155],[244,140],[244,125],[246,113],[248,100],[250,86],[250,75],[250,63],[250,51],[250,42],[251,35],[252,31],[252,28],[253,26],[254,24],[255,23],[255,21],[256,20],[256,19],[256,18],[256,17],[256,16],[256,15],[253,15],[250,15],[247,15],[244,15],[241,15],[238,15],[233,14],[228,14],[225,14],[222,14],[221,14]]",1,0,1,0,1,0,0,0,0,0,0
12,5499,"[[160,359],[160,358],[160,357],[160,356],[160,354],[160,353],[160,351],[161,349],[161,347],[162,344],[162,341],[162,338],[162,334],[162,330],[162,326],[162,322],[162,318],[162,315],[162,312],[162,310],[162,307],[162,305],[162,303],[162,300],[162,298],[162,296],[162,294],[162,292],[162,291],[162,289],[162,288],[162,287],[162,285],[162,284],[162,283],[162,282],[162,281],[162,280],[162,279],[162,278],[161,278],[160,278],[159,278],[158,278],[157,278],[156,278],[155,278],[153,278],[152,278],[150,278],[149,278],[146,278],[144,278],[143,278],[141,278],[140,278],[138,278],[137,278],[136,278],[135,278],[134,278],[132,278],[130,278],[128,278],[127,278],[125,278],[123,278],[121,278],[119,278],[117,278],[116,278],[115,278],[114,278],[113,278],[111,278],[110,278],[108,278],[106,278],[105,278],[104,278],[103,278],[102,278],[101,278],[99,278],[98,278],[96,278],[95,278],[94,278],[93,278],[91,278],[90,278],[88,278],[87,278],[86,278],[85,278],[84,278],[83,278],[82,278],[81,278],[80,278],[79,278],[77,278],[76,278],[75,278],[74,278],[73,278],[72,278],[71,278],[70,278],[69,278],[68,278],[67,278],[66,278],[65,278],[64,278],[63,278],[62,278],[61,278],[60,278],[60,277],[61,277],[61,276],[62,276],[62,275],[62,274],[62,273],[63,271],[63,270],[63,268],[64,265],[65,261],[66,257],[67,252],[68,249],[69,246],[69,244],[70,243],[70,242],[71,242],[71,243],[71,244]]",1,0,0,2,0,7,0,0,1,0,0
0,1983,"[[143,328],[143,325],[142,319],[141,313],[139,308],[138,303],[137,298],[137,294],[137,292],[137,290],[137,289],[137,288],[140,288],[145,288],[150,288],[155,288],[162,288],[168,288],[173,288],[178,287],[183,286],[186,286],[190,284],[193,283],[195,282],[196,281],[198,279],[199,277],[200,274],[201,272],[202,271],[203,268],[203,267],[204,265],[204,263],[204,262],[204,260],[201,258],[199,256],[196,254],[194,251],[192,248],[192,245],[191,243],[190,242],[190,241],[190,240],[189,240],[189,239],[188,238],[188,237],[187,236],[187,235],[186,235],[186,234],[186,233],[185,233],[185,232],[185,231],[185,230],[185,229],[185,228],[185,227],[185,226],[185,225],[185,223],[185,221],[185,217],[185,214],[185,212],[185,210],[185,207]]",1,2,0,1,3,0,6,0,0,0,0
12,4159,[],0,1,0,4,0,0,3,0,0,0,0
13,3512,"[[72,306],[72,300],[72,293],[71,283],[70,273],[70,263],[69,251],[68,240],[67,228],[67,217],[66,207],[65,196],[64,185],[63,175],[62,165],[61,157],[60,149],[59,141],[58,134],[57,128],[56,121],[55,116],[54,111],[54,108],[54,106],[54,105],[54,104]]",0,0,0,1,5,0,0,0,1,0,0
13,3476,"[[66,336.5],[66,333.5],[66,330.5],[66,327],[66,322],[64.5,315.5],[64,309],[63.5,299.5],[64,290],[64.5,277.5],[65,269.5],[65,262],[65,256],[65,252],[65.5,249],[67,245.5]]",1,0,0,0,4,0,0,0,0,0,0
13,687,"[[241,302],[241,296],[241,287],[242,273],[243,256],[244,239],[245,219],[247,204],[247,183],[247,165],[247,150],[248,135],[248,121],[248,112],[248,104],[248,99],[248,95],[247,94],[246,93],[245,93],[244,93],[243,93],[241,93],[236,94],[226,96],[208,100],[186,105],[164,110],[148,113],[138,114],[131,115],[125,117],[122,117]]",1,0,0,0,5,1,0,0,1,0,0
13,4183,"[[211,299],[211,291],[211,283],[212,277],[212,271],[212,266],[212,260],[212,254],[212,249],[212,244],[210,240],[208,238],[207,238],[204,238],[202,238],[200,238],[197,238],[195,239],[191,241],[187,242],[182,245],[176,247],[169,250],[160,251],[148,254],[140,254],[130,255],[124,256],[118,257],[114,257],[111,257],[108,257],[106,257],[103,255],[100,254],[99,252],[97,250],[96,249],[96,246],[96,244],[96,241],[96,237],[95,231],[95,224],[95,214],[95,202],[96,195],[97,191],[98,189],[99,189]]",1,1,0,1,0,0,3,0,0,0,0
13,1538,[],1,0,0,0,2,0,3,0,0,0,1
14,5026,[],1,1,0,1,0,0,0,0,0,0,0
14,5012,"[[237,350],[234,341],[232,333],[230,323],[228,311.5],[227.5,300],[227,287.5],[226.5,277],[226.5,266.5],[226.5,258.5],[226.5,249.5],[227.5,241],[228.5,232.5],[229,225.5],[229,220],[230,214.5],[230,209],[230.5,204.5],[230.5,200],[231.5,196.5],[232.5,192.5],[233.5,189],[235,186],[239.5,182]]",1,0,0,0,0,5,0,0,0,1,0
14,3647,"[[238,315],[239,310],[239,304],[241,295],[243,282],[244,272],[246,264],[247,255],[248,248],[249,239],[249,230],[249,220],[250,208],[250,198],[250,189],[250,182],[250,176],[250,170],[250,163],[250,155],[250,145],[250,134],[250,125],[250,118],[250,113],[248,108],[243,107],[238,105],[233,105],[228,105],[224,105],[222,105],[218,105],[217,105],[214,106],[211,109],[209,113],[206,117],[204,121],[203,125],[203,129],[203,131],[203,135],[203,137],[203,139],[203,140],[203,141],[203,142],[203,143],[203,144],[203,145],[203,146],[203,147]]",1,0,0,1,3,0,0,1,0,0,0
14,1072,"[[47,325],[47,316],[47,303],[47,286],[46,263],[45,246],[44,227],[43,211],[41,199],[40,190],[40,183],[40,179],[40,174]]",1,0,0,0,1,0,0,0,0,0,0
14,1678,"[[68,358],[68,355],[68,352],[68,350],[68,347],[68,343],[68,340],[68,336],[67,332],[67,328],[67,323],[67,318],[67,313],[67,309],[67,304],[67,300],[67,296],[67,292],[67,289],[67,285],[67,282],[67,279],[67,277],[67,274],[66,271],[66,269],[66,266],[66,263],[65,260],[65,258],[64,255],[64,251],[64,248],[64,243],[63,239],[63,234],[63,230],[62,228],[62,224],[62,221],[62,219],[62,216],[62,214],[62,211],[62,208],[62,205],[62,203],[62,201],[62,199],[62,198],[62,196],[61,195],[61,194],[61,192],[61,191],[61,189],[61,188],[61,187],[61,185],[61,184],[61,182],[61,181],[61,179],[61,178],[61,177],[61,176],[61,175],[61,174],[61,173],[61,172],[61,171],[61,170],[61,169],[61,168],[61,167],[61,166],[61,165],[61,164],[61,163],[61,162],[61,161],[61,160],[61,159],[61,158],[61,157],[61,156],[61,155],[61,154],[61,152],[61,151],[61,150],[61,148],[61,147],[61,146],[61,144],[61,143],[61,141],[61,139],[61,136],[61,134],[61,131],[61,128],[61,124],[61,119],[61,115],[61,110],[61,105],[61,102],[61,99],[61,96],[61,94],[61,91],[61,88],[61,86],[61,84],[61,82],[61,79],[61,75],[61,71],[61,67],[61,63],[61,60],[62,57],[62,55],[63,53],[63,51],[63,49],[64,47],[64,45],[64,43],[64,42],[64,41],[65,40],[65,39],[66,39],[57,49],[57,54],[57,60],[57,65],[57,70],[57,74],[57,78],[57,82],[57,86],[57,90],[57,94],[58,98],[58,102],[59,105],[59,108],[60,111],[60,114],[61,116],[61,119],[62,121],[63,124],[63,125],[64,126],[64,127],[64,128],[65,128],[65,129],[65,130],[65,131],[66,133],[66,135],[67,136],[67,137],[67,135],[68,128],[68,116],[68,105],[68,92],[68,82],[68,72],[68,63],[69,56],[69,50],[70,44],[71,40],[71,37],[71,34],[72,32],[72,31],[72,30],[72,29],[72,28],[73,28],[76,55],[76,59],[78,63],[81,68],[84,73],[87,80],[90,87],[92,92],[94,98],[97,103],[98,107],[100,111],[102,114],[103,117],[104,119],[106,121],[106,122],[107,124],[108,124],[108,125],[108,122],[108,119],[108,116],[107,113],[106,110],[105,107],[104,105],[102,103],[101,101],[101,99],[100,96],[99,94],[98,92],[97,89],[97,86],[95,83],[95,80],[94,76],[93,72],[92,68],[91,63],[90,60],[89,58],[89,55],[89,54],[89,53]]",1,0,3,0,3,1,0,0,1,0,0
16,4488,"[[65,345],[65,340],[65,333],[65,324],[65,315],[65,306],[65,296],[64,288],[64,282],[64,276],[63,270],[62,263],[62,257],[61,251],[60,245],[60,238],[59,231],[59,223],[59,215],[59,208],[59,201],[59,194],[58,187],[58,179],[58,172],[57,164],[57,158],[56,151],[55,144],[55,138],[54,132],[53,126],[53,121],[53,116],[53,110],[53,105],[53,99],[53,94],[53,89],[53,83],[53,78],[53,73],[53,67],[53,62],[53,57],[53,53],[53,50],[53,46],[53,43],[53,40],[53,37],[54,35],[56,33],[58,30],[60,28],[61,27],[63,26],[64,25],[65,25],[67,25],[68,25],[70,25],[71,25],[73,25],[75,24],[77,24],[78,24],[79,24],[80,24]]",1,0,1,0,3,0,0,0,1,0,0
16,2990,"[[133,69],[133,71],[133,74],[133,78],[133,82],[133,85],[133,89],[133,91],[133,94],[133,95],[133,97],[133,98],[133,100],[133,101],[136,102],[139,103],[143,103],[148,103],[151,104],[154,105],[157,106],[159,106],[161,107],[163,108],[163,109],[164,110],[164,111],[164,112],[164,113],[164,116],[164,118],[164,119]]",1,1,0,1,0,3,9,0,0,1,0
16,846,"[[255.6875,336.84375],[254.544921875,335.125],[252.69921875,327.15625],[251.64453125,320.4375],[250.94140625,314.1875],[250.501953125,308.25],[250.4140625,302.46875],[250.4140625,297],[250.4140625,291.21875],[250.677734375,284.96875],[251.029296875,278.5625],[251.556640625,268.875],[251.556640625,265.75],[251.46875,259.65625],[250.94140625,254.03125],[250.677734375,248.5625],[250.150390625,243.40625],[249.7109375,238.5625],[249.447265625,233.875],[249.623046875,229.34375],[249.798828125,224.8125],[250.0625,220.125],[250.0625,215.125],[250.0625,210.4375],[250.23828125,205.75],[250.58984375,200.59375],[250.94140625,194.96875],[251.46875,190.125],[251.99609375,185.90625],[252.34765625,181.84375],[252.5234375,177.46875],[252.69921875,172.625],[252.962890625,168.09375],[253.05078125,163.875],[252.875,159.1875],[252.259765625,153.71875],[250.58984375,147.9375],[248.83203125,141.6875],[247.953125,135.90625],[247.513671875,131.0625],[246.986328125,126.84375],[246.72265625,123.25],[246.72265625,120.125],[246.458984375,117.15625],[246.01953125,111.84375],[245.66796875,108.40625],[245.66796875,106.84375],[245.404296875,103.09375],[245.31640625,102],[245.228515625,99.96875],[244.7890625,96.53125],[244.4375,95.125],[243.646484375,92],[242.591796875,88.875],[239.8671875,85.59375],[238.109375,84.03125],[236.791015625,82.78125],[235.47265625,82.3125],[234.154296875,82.15625],[232.572265625,81.84375],[230.7265625,81.375],[228.001953125,80.75],[224.837890625,80.28125],[221.498046875,79.96875],[217.54296875,79.96875],[213.5,80.125],[209.45703125,80.125],[205.501953125,80.125],[201.986328125,80.125],[198.470703125,80.28125],[195.21875,80.4375],[191.52734375,80.75],[188.1875,81.21875],[184.84765625,81.84375],[181.771484375,82.15625],[178.607421875,82],[175.619140625,82.78125],[172.455078125,83.5625],[168.939453125,84.5],[165.16015625,85.125],[161.205078125,85.28125],[156.986328125,85.90625],[152.50390625,86.6875],[147.23046875,87.625],[142.044921875,88.5625],[137.123046875,89.5],[131.498046875,90.4375],[125.169921875,91.53125],[119.6328125,92.46875],[114.88671875,93.25],[110.84375,93.875],[106.80078125,94.34375],[102.40625,94.8125],[98.275390625,95.125],[94.14453125,95.28125],[89.92578125,95.125],[86.322265625,94.8125],[82.89453125,92.46875],[79.90625,90.28125],[76.21484375,86.53125],[75.3359375,85.125],[74.017578125,82.15625],[72.962890625,78.40625],[72.435546875,74.34375],[72.34765625,69.96875],[72.69921875,65.125],[73.578125,59.96875],[75.951171875,49.8125],[76.21484375,47.78125],[76.478515625,45.90625],[77.09375,42.625],[77.533203125,39.65625],[78.060546875,36.53125],[78.32421875,32.78125],[78.236328125,30.4375],[78.060546875,28.5625],[77.884765625,26.375],[77.62109375,24.34375],[77.884765625,22.9375],[78.1484375,22.15625],[78.060546875,22.3125],[77.708984375,22.625],[77.181640625,23.25],[76.7421875,24.1875],[76.830078125,25.75],[76.654296875,27.46875],[76.126953125,29.03125],[75.423828125,30.75],[74.720703125,32.46875],[73.841796875,34.34375],[72.875,36.6875],[71.732421875,39.1875],[70.765625,41.6875],[70.0625,44.5],[69.623046875,47.625],[69.447265625,51.0625],[69.359375,54.34375],[69.447265625,57.625],[69.88671875,61.0625],[70.4140625,64.03125],[71.1171875,66.6875],[71.732421875,69.1875],[72.611328125,71.6875],[73.490234375,74.34375],[74.45703125,77.15625],[75.6875,79.8125],[77.09375,82.3125],[78.32421875,84.96875],[79.37890625,87.3125],[80.43359375,89.1875],[81.576171875,90.90625],[83.861328125,93.09375],[84.740234375,93.71875],[86.498046875,94.8125],[87.9921875,95.90625],[89.3984375,96.84375],[91.15625,98.09375],[91.595703125,98.25],[92.03515625,98.5625],[92.298828125,98.875],[92.650390625,99.1875],[93.353515625,99.5],[93.96875,99.96875],[94.408203125,100.90625],[94.49609375,102.15625],[95.462890625,103.09375],[95.990234375,103.71875],[95.55078125,103.875],[94.84765625,104.1875],[94.671875,105.28125],[94.84765625,107.15625],[94.935546875,108.09375],[94.935546875,108.25],[94.759765625,108.40625],[94.408203125,108.40625],[94.056640625,108.40625],[93.96875,108.40625],[93.6171875,108.09375],[93.6171875,107.9375],[93.6171875,107.625],[93.6171875,107.3125],[97.66015625,96.0625],[97.1328125,95.90625],[96.60546875,94.96875],[96.4296875,94.5],[95.375,88.5625],[94.056640625,80.4375],[92.826171875,72.3125],[91.947265625,64.03125],[91.771484375,56.53125],[92.03515625,49.8125],[91.5078125,44.03125],[89.310546875,37.46875],[84.828125,31.21875]]",1,0,1,0,5,0,0,1,0,0,0
16,604,"[[147,300],[142,300],[139,301],[133,301],[127,301],[118,301],[108,296],[98,292],[89,285],[81,281],[73,274],[67,267],[63,258],[60,249],[59,239],[57,230],[57,222],[57,214],[57,206],[57,199],[60,192],[63,188],[67,183],[72,180],[75,176],[78,175],[82,173]]",1,1,0,0,5,0,0,0,0,1,1
